"LINE","BLUP_Yield_per_plant","BLUP_Panicle_number","BLUP_Grain_number_per_panicle","BLUP_Seed_setting_rate","BLUP_Grain_weight","BLUP_Heading_date","BLUP_Height","BLUP_Panicle_length","BLUP_Grain_length","BLUP_Grain_width"
"Z147",44.3741389669372,13.0027524685904,158.423797579411,0.823315445357024,27.9466947814259,87.8597372481677,115.203425529313,24.8797988993808,8.55232805747832,2.81982081617179
"Z148",43.7976558731119,12.5923360497859,170.053071323184,0.812168448520578,27.5065459406889,87.1670952904307,112.761637209674,25.3916902149642,8.57676063962199,2.82640314198394
"Z149",44.418316691464,13.2763634144601,159.837130716039,0.804737117296281,29.4046878163669,88.3214985533257,108.802980388443,24.5195790847111,9.57514301584541,2.68817429992877
"Z150",43.6433959497642,13.1395579415253,159.45051241236,0.803808200893244,27.5065459406889,89.0141405110627,102.735506382069,23.1355766388745,8.30752316580358,2.78361802420496
"Z151",42.8699236580488,13.2763634144601,153.110996386472,0.796376869668946,26.8096436095221,80.9333176707975,99.072823902612,23.1166177012603,8.47376053842811,2.69428645961148
"Z152",46.0920006485371,13.413168887395,174.515824325253,0.801021451684132,32.3665227238258,86.2435726801146,112.280678904291,26.3901942626453,9.82282232894882,2.71168260640074
"Z153",43.5043447512535,12.455530576851,153.827904499254,0.822386528953987,30.8947750376117,90.6303050791158,116.79428761635,23.6537876003293,8.68359330272075,2.92043636787181
"Z154",43.2494175539841,12.3187251039162,154.877662807257,0.824244361760062,30.1520238688682,88.3214985533257,111.133778329916,25.9667779892616,9.04385412178026,2.83674679683161
"Z155",43.3906414274714,12.7291415227207,149.674958217352,0.806594950102355,33.3247634291802,86.0126920275356,113.242595515058,25.815106488348,9.73658968608883,2.78361802420496
"Z156",46.9523799393216,13.413168887395,170.805824841605,0.815884114132727,32.4032017938872,86.7053339852727,110.652820024532,25.3348134021216,9.33225440512311,2.84567995329096
"Z157",42.9358281323429,12.5923360497859,150.348339766144,0.806594950102355,31.2936599245296,88.3214985533257,114.204512125824,26.0742119690754,9.06876577416203,2.9274888598134
"Z158",44.0612737702883,13.1395579415253,154.526889909217,0.804737117296281,30.5738331745744,86.4744533326937,116.942274787237,25.4548866736782,9.58711977179819,2.65103117570306
"Z159",45.0592558095989,14.370807197939,147.857084074226,0.807523866505392,28.5152203673777,87.1670952904307,112.354672489735,25.277936589279,9.77251995394716,2.5081006723535
"Z160",44.364724042038,12.5923360497859,168.849689848157,0.823315445357024,28.157599434279,89.0141405110627,114.500486467599,25.7708689672482,8.59783973009887,2.81935065004235
"Z161",45.5271051545877,13.2763634144601,158.974280594583,0.826102194566136,29.5284796778242,84.3965274594826,109.542916242879,25.0504293379086,8.76599338367585,2.81229815810076
"Z162",43.4934813763699,13.8235853061996,141.75312357111,0.799163618878058,30.6976250360316,85.3200500697986,109.542916242879,24.6775702314961,10.254943683725,2.57110293369838
"Z163",44.0308563206141,13.1395579415253,157.222976490501,0.803808200893244,29.7256296794043,87.8597372481677,106.47218244697,25.9478190516474,9.52723599203431,2.64350851763204
"Z164",44.6594836138808,12.7291415227207,171.760848863276,0.805666033699318,30.8168320137312,87.8597372481677,116.091348554636,26.8578480571289,8.98205406106393,2.91949603561293
"Z165",44.4204893664407,13.8235853061996,143.722060495144,0.805666033699318,31.17445294683,87.8597372481677,117.053265165402,24.3299897085691,8.68742586462564,3.02810441151342
"Z166",44.9643823356151,13.2763634144601,146.384862056906,0.82796002737221,31.7704878353279,88.7832598584837,111.02278795175,23.8939341434425,8.8982167693945,2.94441484047322
"Z167",44.0265109706606,12.7291415227207,155.568967058868,0.825173278163099,29.7164599118889,87.3979759430097,115.610390249252,25.2400187140506,8.46226285271345,2.90727171624751
"Z168",44.4239653685497,13.0027524685904,142.034595817338,0.829919805782052,32.1689282631108,88.5523792059047,111.910710977073,23.8560162682141,8.77888062310226,2.96409461220854
"Z169",45.4199198557358,14.6444181438087,133.106699653734,0.823315445357024,33.0771797062656,89.0141405110627,107.908504275591,23.3378053067593,9.12337978130669,3.04738122282044
"Z170",45.7074371776562,13.413168887395,152.957373219448,0.826102194566136,32.7333134244399,87.3979759430097,110.652820024532,25.8024671966052,9.74617109085106,2.70415994832971
"Z171",43.3044586533945,13.413168887395,141.760804729461,0.809381699311467,28.31348548204,80.4715563656394,100.293718062431,23.6790661838149,8.59783973009887,2.69381629348205
"Z172",44.4204893664407,13.1395579415253,147.170900594849,0.827031110969173,31.1148494579802,85.3200500697986,108.433012461225,25.2968955268932,9.92821778133325,2.6251720385839
"Z173",44.311131392612,12.5923360497859,164.105294373209,0.817741946938801,31.1286041092532,85.0891694172196,112.021701355239,25.4928045489066,9.77347809442339,2.72390692576616
"Z174",44.564610139897,14.2340017250041,144.590031388833,0.813097364923615,27.689941290996,80.7024370182184,102.661512796626,23.4831571618015,8.443100043189,2.68723396766989
"Z175",44.6116847643928,12.5923360497859,159.302010017569,0.824244361760062,32.137278535942,87.3979759430097,114.463489674877,25.6634349874344,8.83977020034495,3.01964142118351
"Z176",45.4966877049135,13.0027524685904,155.993991154303,0.82796002737221,32.2473157461262,87.6288565955887,115.610390249252,26.6050622222729,8.81342133724884,3.05255305024427
"Z177",44.1518018943186,12.455530576851,156.75954660331,0.833533525790433,30.4500413131171,87.3979759430097,109.653906621044,25.1136257966226,8.61987696105198,2.91855570335406
"Z178",44.6406537640825,13.0027524685904,157.985971553391,0.813097364923615,32.5178238878291,87.6288565955887,112.502659660622,25.2400187140506,9.29249157535989,2.8546131097503
"Z179",45.0512893346842,12.7291415227207,164.978386039133,0.831675692984359,29.5789133991586,88.0906179007467,114.463489674877,25.2905758810218,8.76455617296152,2.86166560169189
"Z180",45.0708434094748,12.5923360497859,168.632057028205,0.831675692984359,29.5834982829163,88.5523792059047,107.952054155842,24.9050774828664,8.56286760271677,2.85414294362086
"Z181",44.4675639909365,12.8659469956556,168.82920675922,0.815884114132727,28.3914285059205,87.8597372481677,110.504832853645,24.9872328791946,8.62850022533798,2.8259329758545
"Z182",45.4778578551152,13.2763634144601,149.731286711928,0.831675692984359,33.2468204052997,84.6274081120616,104.363365261828,24.8418810241524,9.52963134322486,2.89974905817648
"Z183",43.6672953745082,13.413168887395,143.747664356314,0.822386528953987,28.3776738546474,81.3950789759555,95.8541029358163,22.825913991176,8.76982594558074,2.72813842093112
"Z184",44.1134179697298,13.1395579415253,158.275295184621,0.828888943775247,25.1636703405164,85.3200500697986,103.253461480174,24.6586112938819,8.19350444913315,2.74553456772037
"Z185",43.5137596761527,12.455530576851,167.223844663812,0.804737117296281,30.1290994500798,88.5523792059047,113.50157306411,24.8545203158952,8.86851441463162,2.9406535114377
"Z186",42.0283742170627,12.7291415227207,148.218098516734,0.800092535281095,26.245702907328,81.8568402811135,96.3350612411995,22.9586265544754,8.51927221104866,2.69757762251756
"Z187",45.7617540520744,12.7291415227207,167.180318099821,0.831675692984359,30.2574761952947,85.7818113749566,111.540743049855,24.8734792535094,8.67928167057775,3.00694693568865
"Z188",45.772617426958,13.5499743603298,152.645006113164,0.816813030535764,33.2193111027536,86.2435726801146,112.724640416953,25.7771886131196,9.89947356704659,2.77750586452225
"Z189",44.5305715652616,13.9603907791344,147.058243605698,0.793590120459835,32.5132390040715,87.8597372481677,110.023874548262,24.1846378535269,9.55933369798775,2.87153909041012
"Z190",44.7891198874923,12.5923360497859,176.205679162525,0.811239532117541,30.381268056752,87.3979759430097,112.724640416953,25.8972618846762,8.9068400336805,2.89645789527041
"Z191",46.3534458707368,14.0971962520693,155.929981501376,0.816813030535764,29.5422343290972,87.3979759430097,114.241508918546,25.0125114626802,8.60550485390865,2.85038161458535
"Z192",46.4859790443172,14.0971962520693,148.758339987438,0.819599779744876,33.4852343606988,87.1670952904307,109.172948315661,23.9634502480279,10.0939760837197,2.76293071450963
"Z193",46.1318330231105,15.0548345626132,144.131722273876,0.823315445357024,27.9146005951221,86.0126920275356,107.212118301406,24.1151217489415,8.92648191344305,2.58802891435819
"Z194",43.2247939042478,12.0451141580465,179.329350225361,0.79823470247502,29.8952703784383,86.2435726801146,109.172948315661,24.9493150039662,9.77587344561394,2.6538521724797
"Z195",42.9097560326222,12.5923360497859,146.146746148017,0.830746776581322,27.7770540823918,92.2464696471689,109.912884170097,23.5589929122583,8.72766776462697,2.64115768698484
"Z196",42.5346074866404,12.5923360497859,171.000414186503,0.775940708802128,28.5794087399852,91.3229470368528,102.254548076686,23.4894768076729,9.29249157535989,2.57110293369838
"Z197",44.6783134636791,12.8659469956556,166.422443809166,0.811239532117541,30.1107599150491,87.6288565955887,112.132691733404,25.2716169434076,8.63137464676665,2.8832932436461
"Z198",42.8185036835996,12.1819196309813,156.357565982928,0.809381699311467,32.2839948161876,88.0906179007467,117.460229885342,25.6444760498202,9.11427744678258,3.03515690345501
