Taxa	Yield_per_plant	Panicle_number	Grain_number_per_panicle	Seed_setting_rate	Grain_weight	Heading_date	Height	Panicle_length	Grain_length	Grain_width
Z1331	0.303231400431048	-0.779401956158053	0.560752117439013	-0.211286150498481	1.02530163720745	-0.196724881402486	1.35515512321607	24.1783182076555	0.708586702455099	0.483819385198961
Z1332	-0.45757794813906	-1.05703565652743	0.761342575989058	-0.998703343850847	0.283962538025026	0.197580242863137	0.561734112706957	25.0441096920372	-0.924124138853623	1.46628639203583
Z1333	-1.21887519348102	-1.55275395134119	-0.156673709383676	-0.917714399621804	1.74496690935451	0.742422609172064	1.68649688860934	25.9667779892616	1.02956798292461	0.642190246131908
Z1334	-0.704280083704451	-0.513267248125222	-0.768085463773703	-0.0134227766806775	0.480050573533791	0.742422609172064	0.14903488712993	25.7455903837626	0.822175110212445	-0.152428819165975
Z1335	-0.18647157657293	-1.05703565652743	1.55556072684991	-1.18434013573251	0.0537153144404495	0.843535447524931	0.68399883156873	24.8418810241524	0.036080455843127	0.416961146171945
Z1336	1.40067288602744	0.832807780613341	1.02105387256369	0.531536789944897	-0.530570852907457	-0.321729937540121	-0.10083843594493	25.7329510920198	-0.154126441389142	-0.154975418791538
Z1337	0.497064965187554	-0.00587232221150073	-0.362648507275064	-0.842338702084591	3.08904175826053	-0.321729937540121	0.813969104178664	26.162687011275	2.22465484653288	1.23670095014561
Z1338	-0.423375360440838	-0.779401956158053	-0.371622372397912	-0.0134227766806775	0.88373238085256	0.107586176974488	1.4327087155691	25.4738456112924	1.92509985211144	-0.222451381827748
Z1339	-0.284836058050179	-0.00587232221150073	0.256987069453764	-0.129551828283196	-0.351918214940843	1.22240931566919	1.1414531628628	25.1325847342368	0.269145213363202	-0.944895592230952
Z1340	-0.179646981338404	-0.513267248125222	-0.0713668950113743	0.838755680358636	0.149883207685204	0.499914605676135	0.538312322169433	24.74076669021	0.918993326289647	-0.667135778480343
Z1341	0.312907767267732	-0.513267248125222	0.35727821898424	-0.444575569309399	0.939664737415407	0.39781975769856	0.263929812718619	25.593918882849	1.06144595336441	-0.341228290946129
Z1342	0.0142617554307014	0.13547591073396	-1.13824047892543	0.375220274166749	0.918993326289647	0.797719186440756	0.291832109766525	23.0211633153907	1.55556072684991	0.108429982836563
Z1343	-1.31228389474748	-3.00253905485442	0.602480885456743	0.249191244920658	1.66935597001796	1.53344058258922	0.460374190012979	25.1389043801082	1.32428533265544	0.0260087809048902
Z1344	1.27358298648318	0.832807780613341	0.286583751060028	0.329691337938728	-0.16602252527917	0.39781975769856	0.766959229502796	25.6318367580774	0.505626117572492	-1.02105387256369
Z1345	-1.53344058258922	-1.8187968024737	-0.606509152099507	1.80152727314684	0.10083843594493	0.107586176974488	0.584472776550159	24.7786845654384	1.21887519348102	-0.341228290946129
Z1346	0.689308447001158	-0.513267248125222	0.770340860698916	-0.842338702084591	1.48624046128599	0.297088519455327	0.511354171603257	25.7455903837626	1.33239347935588	0.559770662615128
Z1347	-0.419707979461777	-1.05703565652743	0.16262131972628	-0.842338702084591	1.65269194639872	0.39781975769856	0.478168724940223	24.4184647507687	0.0402780088510171	0.89745174494395
Z1348	-0.115183261024704	0.621703961621472	-0.152428819165975	-0.842338702084591	0.00503341136339249	0.742422609172064	0.775996581987556	25.2716169434076	0.703205470015143	-0.16602252527917
Z1349	-0.132090151936658	-0.779401956158053	-0.138863223257914	0.329691337938728	0.963410885933709	0.657733324865666	1.24758776440689	25.467525965421	0.463174036185672	0.471595514772469
Z1350	-0.351918214940843	-0.513267248125222	-1.00981555139522	2.07321139428779	0.195869663850073	0.297088519455327	-0.636016404931826	23.1861338058457	0.416961146171945	-0.16602252527917
Z1351	-1.1223503152479	0.228474846723619	1.85976811699741	-0.0738902371613245	-1.82763900176735	-0.83399499916797	-0.854361080923281	22.4024977177922	-1.65269194639872	0.313788877869935
Z1352	-1.27358298648318	-1.05703565652743	-0.960745686782973	-0.580496788341558	1.53072780015262	-0.0553956100113741	0.248325984956452	25.088347213137	1.70774283861382	-0.110961866144772
Z1353	-0.25005669148834	-0.513267248125222	0.0226521925669681	-0.129551828283196	0.663995110644024	0.197580242863137	0.868953025561917	25.467525965421	1.86451800164465	-0.62680078945686
Z1354	-0.121941796498621	-0.779401956158053	0.00335559970382633	0.0747314549792498	0.809304485547724	0.197580242863137	0.951470746373277	25.2526580057934	1.50680449744614	-0.213860354889757
Z1355	-0.0562358161552895	-0.256120103726647	-0.267405939935071	-0.643221597286179	1.25492858671889	0.657733324865666	0.733610634559804	26.2638013452174	0.907536495249611	0.548034803776494
Z1356	0.57059664632729	-0.779401956158053	0.16602252527917	1.80152727314684	0.725946634972438	0.843535447524931	0.54413964400252	24.3805468755403	-0.046995600936127	0.723764749436104
